9,37;0;0
41,5;0;0
17,35;1;240
0,37;0;240
23,32;0;120
19,35;0;60
46,11;1;60
34,20;0;0
43,11;0;240
34,22;0;120
20,36;0;240
44,11;0;60
25,33;1;300
32,27;0;180
15,39;0;300
26,33;1;120
37,20;0;120
51,0;0;120
38,20;0;300
43,15;0;60
31,28;0;60
30,30;1;0
32,31;1;60
5,37;1;120
10,40;0;300
37,30;0;180
4,39;0;0
32,34;0;60
35,37;0;240
26,26;0;60
0,41;1;0
34,12;0;0
32,33;0;300
36,28;0;0
37,36;1;0
37,28;0;0
9,39;1;120
30,34;1;0
17,38;1;180
19,39;0;120
47,9;1;120
50,4;0;0
38,34;0;0
41,31;0;0
4,46;0;300
44,29;1;180
40,38;0;120
27,34;0;240
45,30;1;240
31,35;0;0
41,20;0;60
42,31;1;0
36,11;0;0
3,40;0;180
37,38;0;0
49,7;0;240
39,33;0;60
22,36;0;300
52,0;0;300
34,40;0;120
43,32;1;300
40,20;1;120
32,36;1;0
56,2;0;300
36,24;0;60
24,37;0;0
46,14;1;0
51,10;1;180
29,36;0;180
36,26;0;0
50,7;0;180
56,3;0;0
31,41;0;120
52,8;1;240
2,42;0;120
38,21;0;0
32,42;1;180
53,1;0;0
26,39;1;240
47,13;0;0
41,21;1;60
30,37;0;300
3,45;1;240
42,23;0;60
8,43;0;120
12,41;0;60
25,40;0;60
22,41;1;300
47,21;1;120
30,39;1;300
27,39;0;180
42,24;0;60
45,25;0;60
1,44;1;300
12,42;0;180
45,18;1;0
39,23;0;0
56,0;0;300
55,3;0;0
16,43;0;180
44,35;0;0
8,46;0;120
45,26;0;60
18,43;1;240
28,44;0;120
44,27;1;300
26,44;0;180
34,44;0;300
17,44;1;240
47,16;0;300
48,14;1;60
33,45;1;300
24,42;1;60
56,4;0;300
46,27;0;120
36,46;0;0
47,24;1;300
56,5;1;0
35,43;1;60
35,49;0;60
37,43;1;180
53,10;0;300
30,48;0;0
40,41;1;0
50,21;0;0
38,43;0;240
44,30;0;0
47,28;0;120
13,42;0;60
20,43;0;60
14,42;0;0
61,0;1;60
36,41;0;120
52,23;1;180
37,41;0;300
2,45;0;60
50,14;0;120
0,48;1;180
34,52;0;0
53,19;1;0
50,17;0;120
19,47;0;120
52,14;0;180
16,45;0;240
25,45;1;240
53,11;1;120
25,9;0;0
52,16;1;120
54,15;0;240
9,46;0;120
13,47;0;0
13,48;0;300
55,10;1;120
26,46;0;0
53,20;1;180
25,48;0;0
57,7;0;0
21,47;1;300
21,48;0;240
13,50;1;120
62,2;1;60
39,42;0;0
56,12;0;120
63,0;0;60
60,6;1;300
38,41;0;0
63,3;0;240
50,26;0;60
11,50;0;120
16,53;0;300
7,52;0;240
7,48;1;240
57,11;0;0
22,48;0;0
8,51;0;0
59,9;1;300
49,33;0;120
51,26;1;240
63,8;1;180
8,49;0;240
63,10;0;60
16,54;1;0
6,53;1;240
26,49;1;120
60,9;0;0
22,53;0;0
50,32;0;120
52,32;0;120
58,14;0;180
53,32;0;60
6,54;1;300
50,36;0;180
12,53;0;120
47,43;0;120
61,8;0;0
61,12;0;0
48,36;0;240
54,25;0;300
58,1;0;60
60,18;0;60
62,6;0;120
38,50;0;120
52,29;0;60
59,16;0;0
43,46;0;0
0,7;0;0
45,38;1;120
42,39;0;120
52,27;1;0
57,19;0;120
44,39;0;240
39,49;1;0
48,40;0;240
43,43;0;180
63,21;1;240
47,41;1;240
25,52;1;300
46,42;0;120
62,20;0;0
45,43;0;60
62,23;1;60
54,23;0;240
56,20;1;60
28,51;0;0
56,29;0;60
4,51;1;240
53,37;0;240
25,51;0;180
56,31;0;0
63,12;0;60
54,33;0;0
45,47;0;180
55,22;0;0
56,34;1;300
46,37;0;0
39,51;1;60
63,16;0;0
59,27;1;180
61,26;0;120
54,37;0;300
59,30;0;120
18,54;1;60
26,54;0;0
30,52;0;0
21,55;1;300
51,41;0;120
54,42;1;120
53,42;0;60
3,52;0;240
63,27;0;180
49,45;0;0
61,15;0;60
62,30;0;60
61,23;0;60
59,33;1;60
38,52;0;0
2,53;0;0
0,52;0;300
58,37;0;120
63,32;0;60
60,35;0;300
0,55;0;0
46,49;0;180
2,55;0;60
44,50;0;120
59,23;0;0
7,55;0;60
53,43;0;60
43,50;0;0
27,54;1;60
15,55;0;300
15,56;1;120
3,56;0;180
11,55;0;300
10,56;0;0
5,58;0;120
5,61;0;300
10,59;0;120
0,59;0;240
10,60;1;180
15,57;0;120
1,60;0;180
14,62;0;120
4,61;1;180
56,44;0;0
57,43;0;60
54,45;0;60
17,59;0;240
58,41;0;0
11,60;1;240
10,62;0;60
24,56;0;120
0,60;0;120
48,51;0;180
16,62;0;60
58,42;1;240
13,61;0;60
19,59;1;180
46,51;1;60
48,50;0;300
62,37;1;120
36,56;1;300
37,54;0;120
51,49;0;120
33,54;1;300
38,57;0;60
32,55;0;60
31,56;1;180
63,39;0;60
41,54;0;120
26,56;1;120
15,58;0;0
40,56;1;120
59,39;0;60
47,53;0;240
20,59;0;0
31,57;0;120
34,57;1;0
19,61;1;300
1,63;0;240
37,58;1;0
39,60;0;240
43,58;0;0
20,63;0;60
38,61;1;60
23,58;1;60
60,41;0;180
44,57;1;300
47,55;0;180
33,59;0;180
42,61;0;120
61,42;0;60
62,43;1;240
26,58;1;240
24,58;0;0
21,63;0;180
24,59;0;60
25,61;0;60
27,59;0;0
35,62;0;300
36,62;0;300
33,62;1;240
24,63;0;300
61,45;0;180
29,60;0;240
56,49;1;120
29,62;0;180
53,51;1;300
28,61;1;240
62,48;0;240
42,63;0;0
48,54;0;300
52,54;0;180
49,54;0;60
44,62;0;120
50,56;1;180
46,58;0;0
31,59;0;0
52,56;1;60
27,63;0;0
61,49;0;60
63,46;0;60
53,56;1;300
52,57;0;120
57,53;0;180
49,59;0;60
48,61;0;120
51,59;0;240
58,52;0;60
49,63;0;0
50,63;1;60
63,51;0;120
51,63;0;60
55,58;0;0
63,52;1;300
54,61;1;240
61,58;0;60
59,57;0;300
61,47;0;0
57,59;0;60
59,52;0;0
P
56,63;0;120
P
53,62;0;0
P
57,56;0;120
P
59,61;0;60
P
60,60;0;0
P
P
P
P
P
P
P
P
P
P
62,59;0;120
P
63,58;0;0
P
P
P
P
P
P
P
P
P
P
P
P
P
P
P
P
P
